"id","type","platform_priority","text","media_file","why_viral"
"sm_068","saveable_phrase_bank","instagram>facebook>threads","5 фраз на английском для ситуации: ресторан

1. Sorry, I think there was a mix-up.
2. I ordered it without cheese.
3. Could you change it, please?
4. No worries, thank you.
5. Could we also get the bill?

Смысл не в том, чтобы выучить список.
Смысл в том, чтобы в стрессовый момент не собирать английский с нуля.","media/sm_068.png","сохраняемость; практическая ситуация; короткий список"
"sm_069","mistake_fix","instagram>threads>facebook","Не говори: Advices
Лучше: Advice.

Почему: advice обычно неисчисляемое.

Такие ошибки не страшные. Но они сразу выдают перевод с русского.
Сохрани, если хочешь звучать естественнее.","media/sm_069.png","быстрый дофамин исправления; легко репостнуть; простая польза"
"sm_070","comment_prompt","threads>facebook","Как бы ты сказал по-английски: ""Give me my money back."" без грубости?

Мой вариант:
I'd like to request a refund.

А теперь интересно: какой вариант первым пришёл тебе в голову?","","просит лёгкий комментарий; нет стыда; люди сравнивают варианты"
"sm_071","adult_micro_story","facebook>threads","Взрослый английский начинается не с Present Perfect, а с фразы в моменте. — для поездки, вариант 12

Взрослый английский начинается не с Present Perfect.

Он начинается, когда телефонный звонок, тебе нужно сказать что-то простое, но спокойно.

Не I don't hear.
А: Sorry, the line is breaking up.

Телефонные фразы часто сохраняют, потому что стресс знаком почти всем.

Phraseman помогает тренировать живые фразы с озвучкой и объяснениями по-русски.","","эмоциональный контекст; мягкая продажа; 30+ узнают себя"
"sm_072","carousel_seed","instagram>facebook","Карусель: презентация

Слайд 1: На презентации страшно не забыть слова и не зависнуть после вопроса.
Слайд 2: Неудачный дословный вариант — I will tell about...
Слайд 3: Почему это звучит не так
Слайд 4-8: Today I'd like to walk you through... / The main point is... / Let me give you an example. / That's a great question. / I'll follow up with the details.
Финал: тренируй готовые фразы, а не отдельные слова.","media/sm_072.png","IG/FB любят сохраняемые карточки; понятная серия; сценарность"
"sm_073","text_thread","threads>facebook","Неприятная правда: взрослые часто знают больше английского, чем могут сказать вслух. — для родителей, вариант 13

Неприятная правда: взрослые часто знают больше английского, чем могут сказать вслух.

Ситуация: документы.
Когда речь про документы, хочется уточнить всё без лишней паники.

Что обычно происходит:
1. человек понимает вопрос
2. начинает переводить с русского
3. боится ошибки
4. отвечает слишком резко или молчит

Лучше иметь готовые входы:
• Which documents do I need to provide?
• Is a copy enough?
• Could you confirm the deadline?

Не надо ждать идеального английского. Нужен первый спокойный ход.","","узнаваемая взрослая боль; комментарии про личный опыт; можно сохранить как опору"
"sm_074","saveable_phrase_bank","instagram>facebook>threads","5 фраз на английском для ситуации: несогласие на встрече

1. I see your point.
2. I'm not sure I agree with that part.
3. My concern is...
4. Could we look at another option?
5. Maybe we can test it first.

Смысл не в том, чтобы выучить список.
Смысл в том, чтобы в стрессовый момент не собирать английский с нуля.","media/sm_074.png","сохраняемость; практическая ситуация; короткий список"
"sm_075","mistake_fix","instagram>threads>facebook","Не говори: How is it called?
Лучше: What is it called?

Почему: русская конструкция переносится в английский.

Такие ошибки не страшные. Но они сразу выдают перевод с русского.
Сохрани, если хочешь звучать естественнее.","media/sm_075.png","быстрый дофамин исправления; легко репостнуть; простая польза"
"sm_076","comment_prompt","threads>facebook","Как бы ты сказал по-английски: ""I don't know."" без грубости?

Мой вариант:
Let me check that.

А теперь интересно: какой вариант первым пришёл тебе в голову?","","просит лёгкий комментарий; нет стыда; люди сравнивают варианты"
"sm_077","adult_micro_story","facebook>threads","Взрослый английский начинается не с Present Perfect, а с фразы в моменте. — для тех, кто давно не учился, вариант 13

Взрослый английский начинается не с Present Perfect.

Он начинается, когда банк, тебе нужно сказать что-то простое, но спокойно.

Не You took my money.
А: I don't recognize this charge.

Деньги, документы и сервис дают сильную мотивацию сохранять пост.

Phraseman помогает тренировать живые фразы с озвучкой и объяснениями по-русски.","","эмоциональный контекст; мягкая продажа; 30+ узнают себя"
"sm_078","carousel_seed","instagram>facebook","Карусель: школа ребёнка

Слайд 1: С учителем ребёнка хочется говорить взрослым тоном, даже если английский неидеальный.
Слайд 2: Неудачный дословный вариант — My child has problem.
Слайд 3: Почему это звучит не так
Слайд 4-8: I'd like to talk about something I'm concerned about. / Could you tell me what you've noticed? / What can we do at home? / Is there anything we should practice? / Thank you for letting me know.
Финал: тренируй готовые фразы, а не отдельные слова.","media/sm_078.png","IG/FB любят сохраняемые карточки; понятная серия; сценарность"
"sm_079","text_thread","threads>facebook","Неприятная правда: взрослые часто знают больше английского, чем могут сказать вслух. — для поездки, вариант 14

Неприятная правда: взрослые часто знают больше английского, чем могут сказать вслух.

Ситуация: врач.
У врача страшно говорить неточно: хочется объяснить боль понятно и без паники.

Что обычно происходит:
1. человек понимает вопрос
2. начинает переводить с русского
3. боится ошибки
4. отвечает слишком резко или молчит

Лучше иметь готовые входы:
• It hurts here.
• It started yesterday.
• It gets worse when I move.

Не надо ждать идеального английского. Нужен первый спокойный ход.","","узнаваемая взрослая боль; комментарии про личный опыт; можно сохранить как опору"
"sm_080","saveable_phrase_bank","instagram>facebook>threads","5 фраз на английском для ситуации: аэропорт

1. Has the gate changed?
2. Is the flight delayed?
3. Where can I get help?
4. Do I need to rebook?
5. Could you show me where to go?

Смысл не в том, чтобы выучить список.
Смысл в том, чтобы в стрессовый момент не собирать английский с нуля.","media/sm_080.png","сохраняемость; практическая ситуация; короткий список"
"sm_081","mistake_fix","instagram>threads>facebook","Не говори: Make a photo
Лучше: Take a photo.

Почему: фото по-английски не делают, а берут.

Такие ошибки не страшные. Но они сразу выдают перевод с русского.
Сохрани, если хочешь звучать естественнее.","media/sm_081.png","быстрый дофамин исправления; легко репостнуть; простая польза"
"sm_082","comment_prompt","threads>facebook","Как бы ты сказал по-английски: ""Fix it now."" без грубости?

Мой вариант:
The heating stopped working.

А теперь интересно: какой вариант первым пришёл тебе в голову?","","просит лёгкий комментарий; нет стыда; люди сравнивают варианты"
"sm_083","adult_micro_story","facebook>threads","Взрослый английский начинается не с Present Perfect, а с фразы в моменте. — для собеседования, вариант 14

Взрослый английский начинается не с Present Perfect.

Он начинается, когда собеседование, тебе нужно сказать что-то простое, но спокойно.

Не I have experience.
А: My main experience is in...

Карьера и деньги делают английский не хобби, а рычагом.

Phraseman помогает тренировать живые фразы с озвучкой и объяснениями по-русски.","","эмоциональный контекст; мягкая продажа; 30+ узнают себя"
"sm_084","carousel_seed","instagram>facebook","Карусель: ресторан

Слайд 1: В ресторане сложно исправить заказ так, чтобы не звучать раздражённо.
Слайд 2: Неудачный дословный вариант — This is wrong.
Слайд 3: Почему это звучит не так
Слайд 4-8: Sorry, I think there was a mix-up. / I ordered it without cheese. / Could you change it, please? / No worries, thank you. / Could we also get the bill?
Финал: тренируй готовые фразы, а не отдельные слова.","media/sm_084.png","IG/FB любят сохраняемые карточки; понятная серия; сценарность"
"sm_085","text_thread","threads>facebook","Неприятная правда: взрослые часто знают больше английского, чем могут сказать вслух. — для тех, кто давно не учился, вариант 15

Неприятная правда: взрослые часто знают больше английского, чем могут сказать вслух.

Ситуация: small talk.
Small talk пугает не темой, а тем, что надо быстро и естественно ответить.

Что обычно происходит:
1. человек понимает вопрос
2. начинает переводить с русского
3. боится ошибки
4. отвечает слишком резко или молчит

Лучше иметь готовые входы:
• Pretty good, thanks.
• Can't complain.
• How about you?

Не надо ждать идеального английского. Нужен первый спокойный ход.","","узнаваемая взрослая боль; комментарии про личный опыт; можно сохранить как опору"
"sm_086","saveable_phrase_bank","instagram>facebook>threads","5 фраз на английском для ситуации: отель

1. There seems to be a problem with my room.
2. The key card isn't working.
3. Could someone take a look?
4. Is it possible to change rooms?
5. Thank you for sorting this out.

Смысл не в том, чтобы выучить список.
Смысл в том, чтобы в стрессовый момент не собирать английский с нуля.","media/sm_086.png","сохраняемость; практическая ситуация; короткий список"
"sm_087","mistake_fix","instagram>threads>facebook","Не говори: I have 30 years
Лучше: I'm 30.

Почему: возраст в английском — состояние, а не possession.

Такие ошибки не страшные. Но они сразу выдают перевод с русского.
Сохрани, если хочешь звучать естественнее.","media/sm_087.png","быстрый дофамин исправления; легко репостнуть; простая польза"
"sm_088","comment_prompt","threads>facebook","Как бы ты сказал по-английски: ""This is impossible."" без грубости?

Мой вариант:
I'm concerned about the timeline.

А теперь интересно: какой вариант первым пришёл тебе в голову?","","просит лёгкий комментарий; нет стыда; люди сравнивают варианты"
"sm_089","adult_micro_story","facebook>threads","Взрослый английский начинается не с Present Perfect, а с фразы в моменте. — для разговора с врачом, вариант 15

Взрослый английский начинается не с Present Perfect.

Он начинается, когда документы, тебе нужно сказать что-то простое, но спокойно.

Не What papers need?
А: Which documents do I need to provide?

Документы, визы и формы дают взрослой аудитории высокий уровень внимания.

Phraseman помогает тренировать живые фразы с озвучкой и объяснениями по-русски.","","эмоциональный контекст; мягкая продажа; 30+ узнают себя"
"sm_090","carousel_seed","instagram>facebook","Карусель: несогласие на встрече

Слайд 1: Не согласиться по-английски хочется мягко, но не выглядеть слабым.
Слайд 2: Неудачный дословный вариант — You are wrong.
Слайд 3: Почему это звучит не так
Слайд 4-8: I see your point. / I'm not sure I agree with that part. / My concern is... / Could we look at another option? / Maybe we can test it first.
Финал: тренируй готовые фразы, а не отдельные слова.","media/sm_090.png","IG/FB любят сохраняемые карточки; понятная серия; сценарность"
"sm_091","text_thread","threads>facebook","Неприятная правда: взрослые часто знают больше английского, чем могут сказать вслух. — для собеседования, вариант 16

Неприятная правда: взрослые часто знают больше английского, чем могут сказать вслух.

Ситуация: возврат денег.
В поддержке хочется попросить возврат уверенно, но без агрессии.

Что обычно происходит:
1. человек понимает вопрос
2. начинает переводить с русского
3. боится ошибки
4. отвечает слишком резко или молчит

Лучше иметь готовые входы:
• I'd like to request a refund.
• The issue hasn't been resolved.
• Could you explain my options?

Не надо ждать идеального английского. Нужен первый спокойный ход.","","узнаваемая взрослая боль; комментарии про личный опыт; можно сохранить как опору"
"sm_092","saveable_phrase_bank","instagram>facebook>threads","5 фраз на английском для ситуации: телефонный звонок

1. Sorry, the line is breaking up.
2. Could you repeat the last part?
3. Let me write that down.
4. Could you send it by email as well?
5. Thanks, that's clear now.

Смысл не в том, чтобы выучить список.
Смысл в том, чтобы в стрессовый момент не собирать английский с нуля.","media/sm_092.png","сохраняемость; практическая ситуация; короткий список"
"sm_093","mistake_fix","instagram>threads>facebook","Не говори: I live here 5 years
Лучше: I've lived here for 5 years.

Почему: срок до настоящего момента требует present perfect.

Такие ошибки не страшные. Но они сразу выдают перевод с русского.
Сохрани, если хочешь звучать естественнее.","media/sm_093.png","быстрый дофамин исправления; легко репостнуть; простая польза"
"sm_094","comment_prompt","threads>facebook","Как бы ты сказал по-английски: ""I will tell about..."" без грубости?

Мой вариант:
Today I'd like to walk you through...

А теперь интересно: какой вариант первым пришёл тебе в голову?","","просит лёгкий комментарий; нет стыда; люди сравнивают варианты"
"sm_095","adult_micro_story","facebook>threads","Взрослый английский начинается не с Present Perfect, а с фразы в моменте. — для тех, кто всё понимает, но молчит, вариант 16

Взрослый английский начинается не с Present Perfect.

Он начинается, когда врач, тебе нужно сказать что-то простое, но спокойно.

Не I have pain.
А: It hurts here.

Медицина цепляет взрослых: это не учебник, а безопасность.

Phraseman помогает тренировать живые фразы с озвучкой и объяснениями по-русски.","","эмоциональный контекст; мягкая продажа; 30+ узнают себя"
"sm_096","carousel_seed","instagram>facebook","Карусель: аэропорт

Слайд 1: В аэропорту английский нужен быстро: ворота, задержка, пересадка, багаж.
Слайд 2: Неудачный дословный вариант — Where I go?
Слайд 3: Почему это звучит не так
Слайд 4-8: Has the gate changed? / Is the flight delayed? / Where can I get help? / Do I need to rebook? / Could you show me where to go?
Финал: тренируй готовые фразы, а не отдельные слова.","media/sm_096.png","IG/FB любят сохраняемые карточки; понятная серия; сценарность"
"sm_097","text_thread","threads>facebook","Неприятная правда: взрослые часто знают больше английского, чем могут сказать вслух. — для разговора с врачом, вариант 17

Неприятная правда: взрослые часто знают больше английского, чем могут сказать вслух.

Ситуация: рабочий звонок.
На рабочем звонке английский есть в голове, но ответ не выходит вовремя.

Что обычно происходит:
1. человек понимает вопрос
2. начинает переводить с русского
3. боится ошибки
4. отвечает слишком резко или молчит

Лучше иметь готовые входы:
• Let me check that.
• I need a minute to think.
• What I mean is...

Не надо ждать идеального английского. Нужен первый спокойный ход.","","узнаваемая взрослая боль; комментарии про личный опыт; можно сохранить как опору"
"sm_098","saveable_phrase_bank","instagram>facebook>threads","5 фраз на английском для ситуации: банк — для тех, кто давно не учился, вариант 2

5 фраз на английском для ситуации: банк

1. I don't recognize this charge.
2. Could you check the details?
3. I'd like to dispute it.
4. When will I get an update?
5. Could you send confirmation?

Смысл не в том, чтобы выучить список.
Смысл в том, чтобы в стрессовый момент не собирать английский с нуля.","media/sm_098.png","сохраняемость; практическая ситуация; короткий список"
"sm_099","mistake_fix","instagram>threads>facebook","Не говори: Can you borrow me money?
Лучше: Can you lend me money?

Почему: borrow — брать, lend — давать.

Такие ошибки не страшные. Но они сразу выдают перевод с русского.
Сохрани, если хочешь звучать естественнее.","media/sm_099.png","быстрый дофамин исправления; легко репостнуть; простая польза"
"sm_100","comment_prompt","threads>facebook","Как бы ты сказал по-английски: ""My child has problem."" без грубости? — для работы, вариант 2

Как бы ты сказал по-английски: ""My child has problem."" без грубости?

Мой вариант:
I'd like to talk about something I'm concerned about.

А теперь интересно: какой вариант первым пришёл тебе в голову?","","просит лёгкий комментарий; нет стыда; люди сравнивают варианты"
"sm_101","adult_micro_story","facebook>threads","Взрослый английский начинается не с Present Perfect, а с фразы в моменте. — для сервиса и поддержки, вариант 17

Взрослый английский начинается не с Present Perfect.

Он начинается, когда small talk, тебе нужно сказать что-то простое, но спокойно.

Не Normal.
А: Pretty good, thanks.

Люди 30+ хотят не казаться закрытыми или странными в обычном разговоре.

Phraseman помогает тренировать живые фразы с озвучкой и объяснениями по-русски.","","эмоциональный контекст; мягкая продажа; 30+ узнают себя"
"sm_102","carousel_seed","instagram>facebook","Английский для взрослых: отель — для разговора с врачом, вариант 2

Карусель: отель

Слайд 1: В отеле нужно объяснить проблему спокойно: номер, карта, шум, поздний заезд.
Слайд 2: Неудачный дословный вариант — My room is bad.
Слайд 3: Почему это звучит не так
Слайд 4-8: There seems to be a problem with my room. / The key card isn't working. / Could someone take a look? / Is it possible to change rooms? / Thank you for sorting this out.
Финал: тренируй готовые фразы, а не отдельные слова.","media/sm_102.png","IG/FB любят сохраняемые карточки; понятная серия; сценарность"
"sm_103","text_thread","threads>facebook","Неприятная правда: взрослые часто знают больше английского, чем могут сказать вслух. — для тех, кто всё понимает, но молчит, вариант 18

Неприятная правда: взрослые часто знают больше английского, чем могут сказать вслух.

Ситуация: аренда.
Когда дома что-то сломалось, хочется написать арендодателю без агрессии.

Что обычно происходит:
1. человек понимает вопрос
2. начинает переводить с русского
3. боится ошибки
4. отвечает слишком резко или молчит

Лучше иметь готовые входы:
• The heating stopped working.
• Could someone take a look?
• It's quite urgent.

Не надо ждать идеального английского. Нужен первый спокойный ход.","","узнаваемая взрослая боль; комментарии про личный опыт; можно сохранить как опору"
"sm_104","saveable_phrase_bank","instagram>facebook>threads","5 фраз на английском для ситуации: собеседование — для родителей, вариант 2

5 фраз на английском для ситуации: собеседование

1. My main experience is in...
2. I was responsible for...
3. One project I'm proud of is...
4. What I learned there was...
5. I'm looking for a role where...

Смысл не в том, чтобы выучить список.
Смысл в том, чтобы в стрессовый момент не собирать английский с нуля.","media/sm_104.png","сохраняемость; практическая ситуация; короткий список"
"sm_105","mistake_fix","instagram>threads>facebook","Не говори: I am agree — для собеседования, вариант 2

Не говори: I am agree
Лучше: I agree.

Почему: agree уже глагол, ему не нужен am.

Такие ошибки не страшные. Но они сразу выдают перевод с русского.
Сохрани, если хочешь звучать естественнее.","media/sm_105.png","быстрый дофамин исправления; легко репостнуть; простая польза"
"sm_106","comment_prompt","threads>facebook","Как бы ты сказал по-английски: ""This is wrong."" без грубости? — для сервиса и поддержки, вариант 2

Как бы ты сказал по-английски: ""This is wrong."" без грубости?

Мой вариант:
Sorry, I think there was a mix-up.

А теперь интересно: какой вариант первым пришёл тебе в голову?","","просит лёгкий комментарий; нет стыда; люди сравнивают варианты"
"sm_107","adult_micro_story","facebook>threads","Взрослый английский начинается не с Present Perfect, а с фразы в моменте. — для переписки, вариант 18

Взрослый английский начинается не с Present Perfect.

Он начинается, когда возврат денег, тебе нужно сказать что-то простое, но спокойно.

Не Give me my money back.
А: I'd like to request a refund.

Деньги и сервис дают сильную практическую ценность.

Phraseman помогает тренировать живые фразы с озвучкой и объяснениями по-русски.","","эмоциональный контекст; мягкая продажа; 30+ узнают себя"
"sm_108","carousel_seed","instagram>facebook","Английский для взрослых: телефонный звонок — для тех, кто давно не учился, вариант 2

Карусель: телефонный звонок

Слайд 1: По телефону английский сложнее: нет жестов, мимики и времени подумать.
Слайд 2: Неудачный дословный вариант — I don't hear.
Слайд 3: Почему это звучит не так
Слайд 4-8: Sorry, the line is breaking up. / Could you repeat the last part? / Let me write that down. / Could you send it by email as well? / Thanks, that's clear now.
Финал: тренируй готовые фразы, а не отдельные слова.","media/sm_108.png","IG/FB любят сохраняемые карточки; понятная серия; сценарность"
"sm_109","text_thread","threads>facebook","Неприятная правда: взрослые часто знают больше английского, чем могут сказать вслух. — для сервиса и поддержки, вариант 19

Неприятная правда: взрослые часто знают больше английского, чем могут сказать вслух.

Ситуация: дедлайн на работе.
Когда дедлайн нереальный, английский должен звучать профессионально, а не резко.

Что обычно происходит:
1. человек понимает вопрос
2. начинает переводить с русского
3. боится ошибки
4. отвечает слишком резко или молчит

Лучше иметь готовые входы:
• I'm concerned about the timeline.
• To do it properly, we'll need more time.
• Can we adjust the deadline?

Не надо ждать идеального английского. Нужен первый спокойный ход.","","узнаваемая взрослая боль; комментарии про личный опыт; можно сохранить как опору"
"sm_110","saveable_phrase_bank","instagram>facebook>threads","5 фраз на английском для ситуации: документы — для работы, вариант 2

5 фраз на английском для ситуации: документы

1. Which documents do I need to provide?
2. Is a copy enough?
3. Could you confirm the deadline?
4. Where should I upload it?
5. Do I need to bring the original?

Смысл не в том, чтобы выучить список.
Смысл в том, чтобы в стрессовый момент не собирать английский с нуля.","media/sm_110.png","сохраняемость; практическая ситуация; короткий список"
"sm_111","mistake_fix","instagram>threads>facebook","Не говори: Tell me please — для поездки, вариант 2

Не говори: Tell me please
Лучше: Could you tell me, please?

Почему: прямой порядок звучит как команда.

Такие ошибки не страшные. Но они сразу выдают перевод с русского.
Сохрани, если хочешь звучать естественнее.","media/sm_111.png","быстрый дофамин исправления; легко репостнуть; простая польза"
"sm_112","comment_prompt","threads>facebook","Как бы ты сказал по-английски: ""You are wrong."" без грубости? — для разговора с врачом, вариант 2

Как бы ты сказал по-английски: ""You are wrong."" без грубости?

Мой вариант:
I see your point.

А теперь интересно: какой вариант первым пришёл тебе в голову?","","просит лёгкий комментарий; нет стыда; люди сравнивают варианты"
"sm_113","adult_micro_story","facebook>threads","Взрослый английский начинается не с Present Perfect, а с фразы в моменте. — для работы, вариант 19

Взрослый английский начинается не с Present Perfect.

Он начинается, когда рабочий звонок, тебе нужно сказать что-то простое, но спокойно.

Не I don't know.
А: Let me check that.

30+ часто учат английский не для экзамена, а чтобы звучать спокойно в работе.

Phraseman помогает тренировать живые фразы с озвучкой и объяснениями по-русски.","","эмоциональный контекст; мягкая продажа; 30+ узнают себя"
"sm_114","carousel_seed","instagram>facebook","Английский для взрослых: банк — для родителей, вариант 2

Карусель: банк

Слайд 1: В банке или поддержке хочется спорить спокойно, а не звучать грубо.
Слайд 2: Неудачный дословный вариант — You took my money.
Слайд 3: Почему это звучит не так
Слайд 4-8: I don't recognize this charge. / Could you check the details? / I'd like to dispute it. / When will I get an update? / Could you send confirmation?
Финал: тренируй готовые фразы, а не отдельные слова.","media/sm_114.png","IG/FB любят сохраняемые карточки; понятная серия; сценарность"
"sm_115","text_thread","threads>facebook","Неприятная правда: взрослые часто знают больше английского, чем могут сказать вслух. — для переписки, вариант 20

Неприятная правда: взрослые часто знают больше английского, чем могут сказать вслух.

Ситуация: презентация.
На презентации страшно не забыть слова и не зависнуть после вопроса.

Что обычно происходит:
1. человек понимает вопрос
2. начинает переводить с русского
3. боится ошибки
4. отвечает слишком резко или молчит

Лучше иметь готовые входы:
• Today I'd like to walk you through...
• The main point is...
• Let me give you an example.

Не надо ждать идеального английского. Нужен первый спокойный ход.","","узнаваемая взрослая боль; комментарии про личный опыт; можно сохранить как опору"
"sm_116","saveable_phrase_bank","instagram>facebook>threads","5 фраз на английском для ситуации: врач — для сервиса и поддержки, вариант 2

5 фраз на английском для ситуации: врач

1. It hurts here.
2. It started yesterday.
3. It gets worse when I move.
4. It feels sharp.
5. What should I do next?

Смысл не в том, чтобы выучить список.
Смысл в том, чтобы в стрессовый момент не собирать английский с нуля.","media/sm_116.png","сохраняемость; практическая ситуация; короткий список"
"sm_117","mistake_fix","instagram>threads>facebook","Не говори: I feel myself bad — для жизни за границей, вариант 2

Не говори: I feel myself bad
Лучше: I don't feel well.

Почему: myself здесь лишний.

Такие ошибки не страшные. Но они сразу выдают перевод с русского.
Сохрани, если хочешь звучать естественнее.","media/sm_117.png","быстрый дофамин исправления; легко репостнуть; простая польза"
"sm_118","comment_prompt","threads>facebook","Как бы ты сказал по-английски: ""Where I go?"" без грубости? — для тех, кто давно не учился, вариант 2

Как бы ты сказал по-английски: ""Where I go?"" без грубости?

Мой вариант:
Has the gate changed?

А теперь интересно: какой вариант первым пришёл тебе в голову?","","просит лёгкий комментарий; нет стыда; люди сравнивают варианты"
"sm_119","adult_micro_story","facebook>threads","Взрослый английский начинается не с Present Perfect, а с фразы в моменте. — для жизни за границей, вариант 20

Взрослый английский начинается не с Present Perfect.

Он начинается, когда аренда, тебе нужно сказать что-то простое, но спокойно.

Не Fix it now.
А: The heating stopped working.

Бытовые проблемы за границей дают практическую ценность здесь и сейчас.

Phraseman помогает тренировать живые фразы с озвучкой и объяснениями по-русски.","","эмоциональный контекст; мягкая продажа; 30+ узнают себя"
"sm_120","carousel_seed","instagram>facebook","Английский для взрослых: собеседование — для работы, вариант 2

Карусель: собеседование

Слайд 1: На собеседовании английский должен звучать уверенно, но не заученно.
Слайд 2: Неудачный дословный вариант — I have experience.
Слайд 3: Почему это звучит не так
Слайд 4-8: My main experience is in... / I was responsible for... / One project I'm proud of is... / What I learned there was... / I'm looking for a role where...
Финал: тренируй готовые фразы, а не отдельные слова.","media/sm_120.png","IG/FB любят сохраняемые карточки; понятная серия; сценарность"
